ID,body_text,label,country1,lang,headline
FC4553,false: the japanese nobel laureate says the coronavirus is not naturally occurring.,FALSE, Myanmar,,the japanese nobel laureate says the coronavirus is not naturally occurring.
FC4554,false: nyc did implement a citywide quarantine.,False, United States,en,nyc did implement a citywide quarantine.
FC4555,false: a large crowd in paris protested against the lockdown.,False, Taiwan,zh-tw,a large crowd in paris protested against the lockdown.
FC4556,false: coronavirus will not be covered by private health insurance in ecuador.,False, Ecuador,es,coronavirus will not be covered by private health insurance in ecuador.
FC4557,false: the first coronavirus case in north macedonia was a well-known fashion designer.,False, North Macedonia,mk,the first coronavirus case in north macedonia was a well-known fashion designer.
FC4558,"false: if 60% of italian download the covid-19 app created by the government for contact tracing, then its download and use will be compulsory by law.",FALSE, Italy,it,"if 60% of italian download the covid-19 app created by the government for contact tracing, then its download and use will be compulsory by law."
FC4559,"misleading: chinese researchers call the novel coronavirus only one of 1,500 viruses stored in wuhan lab.",misleading, Indonesia,id,"chinese researchers call the novel coronavirus only one of 1,500 viruses stored in wuhan lab."
FC4560,false: private health insurance for public workers does not cover expenses related to coronavirus.,False, Spain,es,private health insurance for public workers does not cover expenses related to coronavirus.
FC4561,false: antiradiation suits are needed to install 5g cellphone towers.,FALSE, India,es,antiradiation suits are needed to install 5g cellphone towers.
FC4562,false: demonstrations against chinese people in italy.,False, France,fr,demonstrations against chinese people in italy.
FC4563,"false: a mixture of alcoholic beverage tanduay, disinfectant cleaner zonrox, and other products like cologne and hand sanitizer can be used as alcohol or hand sanitizer.",FALSE, Philippines,en,"a mixture of alcoholic beverage tanduay, disinfectant cleaner zonrox, and other products like cologne and hand sanitizer can be used as alcohol or hand sanitizer."
FC4564,"false: in the philippines, bagong alyansang makabayan (bayan) secretary general renato reyes was spotted panic buying in an s&r branch.",FALSE, Philippines,tl,"in the philippines, bagong alyansang makabayan (bayan) secretary general renato reyes was spotted panic buying in an s&r branch."
FC4565,false: indian home ministry declares posting about covid-19 on whatsapp groups a punishable offence.,False, India,bn,indian home ministry declares posting about covid-19 on whatsapp groups a punishable offence.
FC4566,false: who releases report claiming vegetarians haven’t contracted the coronavirus.,FALSE, India,en,who releases report claiming vegetarians haven’t contracted the coronavirus.
FC4567,"false: a video showing migrant laborers from surat city, in india, are being sent back to surat after their home states refused to take them back at the state border.",FALSE, India,gu,"a video showing migrant laborers from surat city, in india, are being sent back to surat after their home states refused to take them back at the state border."
FC4568,"false: an alleged newspaper publication that claims the spanish far-right party, vox, asks not to care for homosexuals sick with covid-19.",False, Spain,es,"an alleged newspaper publication that claims the spanish far-right party, vox, asks not to care for homosexuals sick with covid-19."
FC4569,false: crocodiles were spotted swimming in the canals of venice without the bustle of tourists.,False," Taiwan, Hong Kong",zh-tw,crocodiles were spotted swimming in the canals of venice without the bustle of tourists.
FC4570,false: several posts on social media and online articles claim that covid-19 is caused by a bacterium and can be treated with aspirin and blood thinners.,FALSE, Belgium,nl,several posts on social media and online articles claim that covid-19 is caused by a bacterium and can be treated with aspirin and blood thinners.
FC4571,misleading: video of a fire accident that took place at the solapur airport on 05 april 2020.,MISLEADING, India,en,video of a fire accident that took place at the solapur airport on 05 april 2020.
FC4572,false: effects of the new coronavirus on an infected person’s lips.,False, India,te,effects of the new coronavirus on an infected person’s lips.
FC4573,"no evidence: in a speech, italian politician vittorio sgarbi say there are not 25.000 deaths in italy – 96 percent of the deceased died of other causes.",No evidence, Germany,de,"in a speech, italian politician vittorio sgarbi say there are not 25.000 deaths in italy – 96 percent of the deceased died of other causes."
FC4574,false: these images show bodies of covid-19 patient dead in the streets in america.,FALSE, Egypt,ar,these images show bodies of covid-19 patient dead in the streets in america.
FC4575,false: an article shared hundreds of times on facebook claims that the ethiopian government has approved a traditional medicine treatment for covid-19 after successful clinical trials on animals and humans.,False, Ethiopia,en,an article shared hundreds of times on facebook claims that the ethiopian government has approved a traditional medicine treatment for covid-19 after successful clinical trials on animals and humans.
FC4576,false: video of kids from italy yelling at stars assuming them to be their dead mother.,False, India,ml,video of kids from italy yelling at stars assuming them to be their dead mother.
FC4577,misleading: messages linking scientist bing liu’s death to “very significant findings” about the coronavirus he was supposedly about to make at the university of pittsburgh.,MISLEADING," Spain, United States, China",es,messages linking scientist bing liu’s death to “very significant findings” about the coronavirus he was supposedly about to make at the university of pittsburgh.
FC4578,false: an ecuadorian doctor saves lives during the wuhan crisis.,False, Ecuador,es,an ecuadorian doctor saves lives during the wuhan crisis.
FC4579,false: influenza vaccines contain the coronavirus and increase the spread of covid-19.,FALSE, Italy,it,influenza vaccines contain the coronavirus and increase the spread of covid-19.
FC4580,false: video shows that the italian government/brisbane police used zombie robots/drones to chase their citizen and make them stay home.,False, Taiwan,zh-tw,video shows that the italian government/brisbane police used zombie robots/drones to chase their citizen and make them stay home.
FC4581,false: the government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.,FALSE, United States,en,the government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.
